"기준코인","대상코인","시점","상관계수"
"GAS","TFUEL",-1,0.343
"GAS","CBK",-2,0.761
"GAS","PUNDIX",-2,0.704
"GAS","TT",-2,0.572
"GAS","AHT",-2,0.362
"GAS","IOST",-2,0.335
"GAS","HUNT",-3,0.617
"GAS","BAT",-3,0.406
"GAS","ICX",-3,0.362
"GAS","HIVE",-3,0.207
"GAS","ID",3,-0.346
"GAS","MINA",3,-0.452
"GAS","ASTR",3,-0.525
"GAS","SNT",4,0.829
"GAS","SBD",-4,0.817
"GAS","XTZ",-4,0.318
"GAS","MBL",-5,0.815
"GAS","AERGO",-5,0.788
"GAS","STORJ",-5,0.734
"GAS","QKC",-5,0.612
"GAS","XEM",-5,0.519
"GAS","MATIC",-5,0.295
"GAS","ZRX",-6,0.838
"GAS","CRO",-6,0.758
"GAS","WAVES",-6,0.541
"GAS","DKA",-6,0.481
"GAS","CVC",-7,0.768
"GAS","SOL",-7,0.592
"GAS","SSX",-7,0.57
"GAS","MANA",-7,0.286
"GAS","MOC",-8,0.514
"GAS","DOGE",-8,0.492
"GAS","GLM",-8,0.492
"GAS","FCT2",-8,0.444
"GAS","IQ",-8,0.382
"GAS","ARDR",-9,0.729
"GAS","MVL",-9,0.552
"GAS","SC",-9,0.444
"GAS","ANKR",-9,0.246
"GAS","ELF",-10,0.632
"GAS","STPT",10,0.565
"GAS","HPO",-10,0.217
"GAS","ZIL",-10,0.189
"GAS","CHZ",-10,0.124
"GAS","POLYX",11,0.819
"GAS","ORBS",11,0.721
"GAS","HBAR",-11,0.477
"GAS","THETA",-11,0.473
"GAS","FLOW",-11,0.321
"GAS","AVAX",-12,0.578
"GAS","ADA",-12,0.538
"GAS","BLUR",-12,0.537
"GAS","POWR",-12,0.512
"GAS","IOTA",-12,0.507
"GAS","NEAR",-12,0.503
"GAS","DOT",-12,0.466
"GAS","BTT",-12,0.435
"GAS","IMX",-12,0.433
"GAS","LOOM",12,0.379
"GAS","STX",-12,0.36
"GAS","ALGO",-12,0.357
"GAS","AXS",-12,0.341
"GAS","GMT",-12,0.318
"GAS","ARB",-12,0.314
"GAS","ATOM",-12,0.304
"GAS","1INCH",-12,0.274
"GAS","SHIB",-12,0.265
"GAS","SEI",-12,0.232
"GAS","SUI",-12,0.232
"GAS","MLK",-12,0.229
"GAS","APT",-12,0.206
"GAS","SAND",-12,0.194
"GAS","BORA",-12,0.181
"GAS","T",-12,0.147
"GAS","SXP",12,-0.098
"GAS","MED",12,-0.104
"GAS","MASK",12,-0.113
"GAS","EOS",12,-0.162
"GAS","KAVA",12,-0.278
"GLM","IQ",0,0.857
"GLM","GRT",0,0.849
"GLM","THETA",0,0.843
"GLM","TFUEL",0,0.794
"GLM","DOGE",0,0.79
"GLM","CELO",0,0.777
"GLM","MVL",0,0.773
"GLM","BAT",0,0.771
"GLM","SHIB",0,0.76
"GLM","HBAR",0,0.759
"GLM","UPP",0,0.759
"GLM","CVC",0,0.757
"GLM","QTUM",0,0.755
"GLM","VET",0,0.753
"GLM","HUNT",0,0.746
"GLM","QKC",0,0.743
"GLM","CRO",0,0.738
"GLM","WAXP",0,0.732
"GLM","JST",0,0.731
"GLM","ETH",0,0.725
"GLM","ARDR",0,0.719
"GLM","NEO",0,0.71
"GLM","AQT",0,0.707
"GLM","ANKR",0,0.705
"GLM","AERGO",0,0.704
"GLM","CBK",0,0.7
"GLM","DKA",0,0.7
"GLM","ONT",0,0.694
"GLM","STEEM",0,0.692
"GLM","STX",0,0.69
"GLM","MOC",0,0.685
"GLM","XTZ",0,0.685
"GLM","IMX",0,0.683
"GLM","FLOW",0,0.68
"GLM","ETC",0,0.678
"GLM","PUNDIX",0,0.678
"GLM","LSK",0,0.674
"GLM","AHT",0,0.67
"GLM","WAVES",0,0.67
"GLM","XEM",0,0.67
"GLM","CRE",0,0.667
"GLM","ADA",0,0.664
"GLM","BTC",0,0.662
"GLM","MBL",0,0.655
"GLM","DOT",0,0.65
"GLM","IOST",0,0.65
"GLM","META",0,0.648
"GLM","ONG",0,0.648
"GLM","TON",0,0.648
"GLM","AXS",0,0.646
"GLM","NEAR",0,0.643
"GLM","AAVE",0,0.642
"GLM","CHZ",0,0.642
"GLM","MANA",0,0.64
"GLM","TT",0,0.633
"GLM","BTG",0,0.625
"GLM","XEC",0,0.623
"GLM","1INCH",0,0.621
"GLM","MATIC",0,0.621
"GLM","STRIKE",0,0.616
"GLM","ALGO",0,0.611
"GLM","IOTA",0,0.608
"GLM","EGLD",0,0.606
"GLM","LINK",0,0.602
"GLM","SNT",0,0.601
"GLM","ZIL",0,0.595
"GLM","STRAX",0,0.594
"GLM","FCT2",0,0.589
"GLM","BTT",0,0.578
"GLM","ORBS",0,0.576
"GLM","ICX",0,0.574
"GLM","SBD",0,0.574
"GLM","APT",0,0.57
"GLM","AVAX",0,0.568
"GLM","STORJ",0,0.565
"GLM","SOL",0,0.561
"GLM","ATOM",0,0.557
"GLM","BORA",0,0.552
"GLM","SAND",0,0.549
"GLM","POLYX",0,0.546
"GLM","STMX",0,0.532
"GLM","BSV",0,0.527
"GLM","KNC",0,0.518
"GLM","HIVE",0,0.516
"GLM","MTL",0,0.515
"GLM","ARB",0,0.51
"GLM","GMT",0,0.502
"GLM","ELF",0,0.497
"GLM","T",0,0.487
"GLM","MASK",0,0.472
"GLM","HPO",0,0.458
"GLM","POWR",0,0.442
"GLM","MED",0,0.431
"GLM","EOS",0,0.427
"GLM","STPT",0,0.422
"GLM","MLK",0,0.389
"GLM","BCH",0,0.332
"GLM","SXP",0,0.306
"GLM","GRS",0,0.303
"GLM","XRP",0,0.225
"GLM","CTC",0,0.157
"GLM","XLM",0,0.14
"GLM","ZRX",1,0.648
"GLM","TRX",1,0.532
"GLM","SUI",1,0.493
"GLM","ID",1,0.283
"GLM","BLUR",2,0.642
"GLM","SEI",2,0.52
"GLM","PYTH",5,0.571
"GLM","HIFI",7,0.222
"GLM","SC",8,0.667
"GLM","GAS",8,0.492
"GLM","SSX",-8,0.391
"GLM","ARK",9,0.458
"GLM","LOOM",10,0.249
"GLM","MINA",11,0.17
"GLM","ASTR",12,0.213
"GLM","KAVA",-12,0.177
"GMT","MANA",0,0.929
"GMT","1INCH",0,0.927
"GMT","SAND",0,0.927
"GMT","MATIC",0,0.925
"GMT","APT",0,0.918
"GMT","FLOW",0,0.905
"GMT","AXS",0,0.9
"GMT","ATOM",0,0.895
"GMT","T",0,0.895
"GMT","ALGO",0,0.888
"GMT","BORA",0,0.885
"GMT","ZIL",0,0.88
"GMT","ANKR",0,0.873
"GMT","EOS",0,0.87
"GMT","XTZ",0,0.867
"GMT","MED",0,0.852
"GMT","IOST",0,0.848
"GMT","BLUR",0,0.833
"GMT","BAT",0,0.832
"GMT","MASK",0,0.831
"GMT","HPO",0,0.82
"GMT","HIVE",0,0.814
"GMT","TFUEL",0,0.803
"GMT","CHZ",0,0.796
"GMT","XEM",0,0.794
"GMT","IMX",0,0.786
"GMT","GRT",0,0.776
"GMT","WAXP",0,0.776
"GMT","ONT",0,0.771
"GMT","DKA",0,0.768
"GMT","NEO",0,0.765
"GMT","MOC",0,0.717
"GMT","QKC",0,0.714
"GMT","QTUM",0,0.71
"GMT","ICX",0,0.708
"GMT","WAVES",0,0.696
"GMT","AHT",0,0.695
"GMT","THETA",0,0.677
"GMT","DOT",0,0.674
"GMT","HUNT",0,0.656
"GMT","SHIB",0,0.652
"GMT","CELO",0,0.648
"GMT","MVL",0,0.643
"GMT","IQ",0,0.641
"GMT","ARB",0,0.637
"GMT","SUI",0,0.608
"GMT","NEAR",0,0.584
"GMT","DOGE",0,0.576
"GMT","IOTA",0,0.575
"GMT","ETC",0,0.556
"GMT","ADA",0,0.547
"GMT","CRO",0,0.536
"GMT","KAVA",0,0.533
"GMT","XEC",0,0.522
"GMT","BTT",0,0.511
"GMT","GLM",0,0.502
"GMT","VET",0,0.486
"GMT","HBAR",0,0.473
"GMT","AVAX",0,0.47
"GMT","UPP",0,0.459
"GMT","STX",0,0.431
"GMT","BTG",0,0.395
"GMT","ETH",0,0.359
"GMT","SC",0,0.333
"GMT","BSV",0,0.301
"GMT","PYTH",0,-0.853
"GMT","STRIKE",1,0.775
"GMT","EGLD",1,0.735
"GMT","SEI",-1,0.726
"GMT","FCT2",1,0.556
"GMT","ID",-1,0.464
"GMT","MINA",-1,0.446
"GMT","POWR",1,0.369
"GMT","BTC",1,0.255
"GMT","CTC",-2,0.496
"GMT","LSK",5,0.575
"GMT","CVC",8,0.667
"GMT","XRP",8,-0.187
"GMT","ARDR",9,0.595
"GMT","SSX",9,0.537
"GMT","AERGO",11,0.553
"GMT","PUNDIX",12,0.678
"GMT","SXP",-12,0.677
"GMT","TON",12,0.576
"GMT","AQT",12,0.558
"GMT","ONG",12,0.544
"GMT","STEEM",12,0.537
"GMT","MLK",-12,0.536
"GMT","ZRX",12,0.489
"GMT","POLYX",12,0.482
"GMT","AAVE",12,0.481
"GMT","JST",12,0.481
"GMT","CBK",12,0.465
"GMT","TT",12,0.459
"GMT","META",12,0.457
"GMT","SBD",12,0.448
"GMT","ORBS",12,0.42
"GMT","KNC",12,0.398
"GMT","MBL",12,0.389
"GMT","SNT",12,0.388
"GMT","STORJ",12,0.384
"GMT","STRAX",12,0.365
"GMT","GAS",12,0.318
"GMT","LINK",12,0.308
"GMT","SOL",12,0.307
"GMT","ELF",12,0.282
"GMT","CRE",12,0.274
"GMT","ARK",12,0.249
"GMT","STMX",12,0.208
"GMT","MTL",12,0.152
"GMT","TRX",-12,-0.083
"GMT","GRS",-12,-0.137
"GMT","STPT",-12,-0.156
"GMT","HIFI",-12,-0.205
"GMT","LOOM",-12,-0.238
"GMT","XLM",-12,-0.307
"GMT","BCH",-12,-0.396
"GMT","ASTR",12,-0.652
"GRS","MTL",0,0.599
"GRS","CRE",0,0.585
"GRS","SBD",0,0.574
"GRS","STRAX",0,0.574
"GRS","TRX",0,0.573
"GRS","LINK",0,0.562
"GRS","SNT",0,0.539
"GRS","GAS",0,0.529
"GRS","SOL",0,0.514
"GRS","JST",0,0.512
"GRS","ONG",0,0.508
"GRS","AAVE",0,0.504
"GRS","UPP",0,0.501
"GRS","BTC",0,0.496
"GRS","META",0,0.495
"GRS","TON",0,0.477
"GRS","CTC",0,0.471
"GRS","STEEM",0,0.463
"GRS","HBAR",0,0.444
"GRS","BCH",0,0.438
"GRS","BSV",0,0.424
"GRS","LSK",0,0.419
"GRS","VET",0,0.39
"GRS","ADA",0,0.386
"GRS","SC",0,0.385
"GRS","BTG",0,0.384
"GRS","ETH",0,0.381
"GRS","IOTA",0,0.381
"GRS","HUNT",0,0.375
"GRS","GRT",0,0.338
"GRS","DOGE",0,0.333
"GRS","STX",0,0.325
"GRS","QTUM",0,0.32
"GRS","NEO",0,0.317
"GRS","WAVES",0,0.312
"GRS","THETA",0,0.307
"GRS","GLM",0,0.303
"GRS","CELO",0,0.3
"GRS","DOT",0,0.282
"GRS","ETC",0,0.282
"GRS","STRIKE",0,0.229
"GRS","IMX",0,0.22
"GRS","SHIB",0,0.196
"GRS","TFUEL",0,0.137
"GRS","XTZ",0,0.093
"GRS","SEI",0,0.041
"GRS","PYTH",0,-0.806
"GRS","STMX",-1,0.638
"GRS","STORJ",-1,0.619
"GRS","CBK",-1,0.56
"GRS","CRO",-1,0.504
"GRS","AQT",-1,0.498
"GRS","ORBS",-1,0.449
"GRS","ID",-1,0.401
"GRS","PUNDIX",-1,0.375
"GRS","ONT",-1,0.222
"GRS","AHT",-1,0.203
"GRS","BAT",-1,0.195
"GRS","HIFI",-2,0.93
"GRS","ARK",-2,0.626
"GRS","ZRX",-3,0.52
"GRS","XLM",4,0.41
"GRS","MBL",-5,0.583
"GRS","XEC",-5,0.288
"GRS","ASTR",5,-0.559
"GRS","AERGO",-6,0.474
"GRS","QKC",-6,0.271
"GRS","EGLD",-7,0.367
"GRS","CVC",-7,0.362
"GRS","IQ",-7,0.261
"GRS","SSX",-8,0.27
"GRS","STPT",-9,0.692
"GRS","ELF",-9,0.605
"GRS","TT",-9,0.534
"GRS","ARDR",-9,0.413
"GRS","FCT2",-9,0.374
"GRS","MVL",-9,0.374
"GRS","MOC",-9,0.312
"GRS","DKA",-9,0.188
"GRS","WAXP",-10,0.226
"GRS","AVAX",-11,0.425
"GRS","NEAR",-11,0.376
"GRS","BTT",-11,0.347
"GRS","KNC",-11,0.329
"GRS","POLYX",11,0.322
"GRS","XEM",-11,0.276
"GRS","FLOW",-11,0.105
"GRS","LOOM",-12,0.466
"GRS","POWR",-12,0.441
"GRS","XRP",12,0.28
"GRS","BLUR",-12,0.244
"GRS","ALGO",-12,0.195
"GRS","ARB",-12,0.177
"GRS","AXS",-12,0.111
"GRS","SUI",-12,0.088
"GRS","ICX",12,-0.107
"GRS","IOST",12,-0.123
"GRS","1INCH",12,-0.126
"GRS","GMT",12,-0.137
"GRS","MANA",12,-0.138
"GRS","ANKR",12,-0.15
"GRS","MLK",12,-0.151
"GRS","APT",12,-0.159
"GRS","MATIC",12,-0.162
"GRS","T",12,-0.162
"GRS","ATOM",12,-0.216
"GRS","ZIL",12,-0.22
"GRS","HIVE",12,-0.225
"GRS","CHZ",12,-0.244
"GRS","BORA",12,-0.247
"GRS","SAND",12,-0.255
"GRS","HPO",12,-0.264
"GRS","SXP",12,-0.296
"GRS","MED",12,-0.312
"GRS","MASK",12,-0.324
"GRS","EOS",12,-0.328
"GRS","MINA",12,-0.368
"GRS","KAVA",12,-0.473
"GRT","ETH",0,0.957
"GRT","VET",0,0.952
"GRT","FLOW",0,0.939
"GRT","THETA",0,0.939
"GRT","HBAR",0,0.935
"GRT","CELO",0,0.934
"GRT","IMX",0,0.932
"GRT","BTC",0,0.928
"GRT","STX",0,0.921
"GRT","XTZ",0,0.905
"GRT","CHZ",0,0.899
"GRT","ADA",0,0.897
"GRT","BAT",0,0.896
"GRT","ANKR",0,0.895
"GRT","NEAR",0,0.893
"GRT","1INCH",0,0.892
"GRT","MATIC",0,0.891
"GRT","MANA",0,0.889
"GRT","DOT",0,0.888
"GRT","APT",0,0.886
"GRT","AXS",0,0.883
"GRT","BLUR",0,0.877
"GRT","ONT",0,0.876
"GRT","TFUEL",0,0.874
"GRT","ALGO",0,0.873
"GRT","ZIL",0,0.871
"GRT","SOL",0,0.869
"GRT","ETC",0,0.866
"GRT","TRX",0,0.859
"GRT","NEO",0,0.858
"GRT","DOGE",0,0.853
"GRT","GLM",0,0.849
"GRT","AVAX",0,0.845
"GRT","QTUM",0,0.84
"GRT","CRO",0,0.833
"GRT","LSK",0,0.833
"GRT","LINK",0,0.83
"GRT","BTG",0,0.828
"GRT","IQ",0,0.828
"GRT","SAND",0,0.827
"GRT","BTT",0,0.824
"GRT","IOTA",0,0.821
"GRT","SEI",0,0.819
"GRT","WAVES",0,0.818
"GRT","MVL",0,0.817
"GRT","ATOM",0,0.806
"GRT","EGLD",0,0.798
"GRT","XEM",0,0.795
"GRT","BSV",0,0.794
"GRT","ARB",0,0.787
"GRT","AAVE",0,0.782
"GRT","BORA",0,0.781
"GRT","IOST",0,0.777
"GRT","JST",0,0.777
"GRT","GMT",0,0.776
"GRT","MASK",0,0.776
"GRT","ICX",0,0.771
"GRT","WAXP",0,0.769
"GRT","SUI",0,0.765
"GRT","AQT",0,0.763
"GRT","EOS",0,0.763
"GRT","SHIB",0,0.757
"GRT","T",0,0.749
"GRT","ELF",0,0.739
"GRT","TON",0,0.734
"GRT","XEC",0,0.732
"GRT","STRAX",0,0.731
"GRT","UPP",0,0.722
"GRT","MBL",0,0.72
"GRT","SNT",0,0.717
"GRT","DKA",0,0.706
"GRT","QKC",0,0.706
"GRT","HUNT",0,0.705
"GRT","MOC",0,0.695
"GRT","ONG",0,0.695
"GRT","CBK",0,0.694
"GRT","ZRX",0,0.691
"GRT","MTL",0,0.69
"GRT","STEEM",0,0.688
"GRT","AHT",0,0.672
"GRT","AERGO",0,0.667
"GRT","SBD",0,0.664
"GRT","MED",0,0.663
"GRT","CVC",0,0.661
"GRT","MLK",0,0.655
"GRT","PUNDIX",0,0.649
"GRT","STRIKE",0,0.646
"GRT","HPO",0,0.643
"GRT","META",0,0.641
"GRT","SXP",0,0.631
"GRT","ARDR",0,0.627
"GRT","POWR",0,0.627
"GRT","CRE",0,0.626
"GRT","TT",0,0.583
"GRT","HIVE",0,0.572
"GRT","BCH",0,0.555
"GRT","STMX",0,0.54
"GRT","FCT2",0,0.409
"GRT","GRS",0,0.338
"GRT","STPT",0,0.327
"GRT","KNC",0,0.315
"GRT","XRP",0,0.288
"GRT","HIFI",0,0.218
"GRT","XLM",0,0.166
"GRT","PYTH",0,-0.722
"GRT","STORJ",1,0.702
"GRT","MINA",-1,0.552
"GRT","GAS",1,0.475
"GRT","KAVA",-1,0.338
"GRT","ID",-1,0.333
"GRT","CTC",-5,0.223
"GRT","SC",6,0.846
"GRT","POLYX",7,0.504
"GRT","SSX",8,0.229
"GRT","ORBS",10,0.526
"GRT","LOOM",11,0.144
"GRT","ARK",12,0.539
"GRT","ASTR",12,0.189
"HBAR","VET",0,0.944
"HBAR","GRT",0,0.935
"HBAR","IMX",0,0.93
"HBAR","NEAR",0,0.91
"HBAR","STX",0,0.903
"HBAR","ADA",0,0.901
"HBAR","DOT",0,0.892
"HBAR","ETH",0,0.889
"HBAR","AVAX",0,0.882
"HBAR","CELO",0,0.881
"HBAR","BTC",0,0.861
"HBAR","SOL",0,0.86
"HBAR","THETA",0,0.86
"HBAR","BTT",0,0.85
"HBAR","SEI",0,0.846
"HBAR","BTG",0,0.836
"HBAR","ETC",0,0.834
"HBAR","BLUR",0,0.831
"HBAR","LSK",0,0.81
"HBAR","IOTA",0,0.809
"HBAR","CRO",0,0.805
"HBAR","DOGE",0,0.805
"HBAR","LINK",0,0.799
"HBAR","WAVES",0,0.791
"HBAR","EGLD",0,0.782
"HBAR","ELF",0,0.782
"HBAR","BSV",0,0.78
"HBAR","ARB",0,0.775
"HBAR","AAVE",0,0.767
"HBAR","NEO",0,0.766
"HBAR","GLM",0,0.759
"HBAR","MVL",0,0.758
"HBAR","UPP",0,0.75
"HBAR","QTUM",0,0.749
"HBAR","JST",0,0.742
"HBAR","AQT",0,0.735
"HBAR","TRX",0,0.734
"HBAR","STRAX",0,0.733
"HBAR","BAT",0,0.731
"HBAR","ONT",0,0.724
"HBAR","XTZ",0,0.717
"HBAR","ALGO",0,0.712
"HBAR","STORJ",0,0.712
"HBAR","XEC",0,0.71
"HBAR","AXS",0,0.708
"HBAR","MBL",0,0.707
"HBAR","CBK",0,0.706
"HBAR","XEM",0,0.698
"HBAR","SHIB",0,0.693
"HBAR","FLOW",0,0.689
"HBAR","SNT",0,0.689
"HBAR","TON",0,0.689
"HBAR","IQ",0,0.674
"HBAR","ZRX",0,0.672
"HBAR","TFUEL",0,0.671
"HBAR","ONG",0,0.666
"HBAR","CRE",0,0.654
"HBAR","SUI",0,0.65
"HBAR","HUNT",0,0.643
"HBAR","STEEM",0,0.638
"HBAR","META",0,0.632
"HBAR","WAXP",0,0.632
"HBAR","MOC",0,0.626
"HBAR","QKC",0,0.614
"HBAR","AERGO",0,0.613
"HBAR","1INCH",0,0.608
"HBAR","STMX",0,0.602
"HBAR","ARDR",0,0.595
"HBAR","CVC",0,0.589
"HBAR","ANKR",0,0.577
"HBAR","MTL",0,0.574
"HBAR","TT",0,0.572
"HBAR","MANA",0,0.569
"HBAR","PUNDIX",0,0.569
"HBAR","APT",0,0.561
"HBAR","DKA",0,0.554
"HBAR","CHZ",0,0.542
"HBAR","AHT",0,0.54
"HBAR","ATOM",0,0.54
"HBAR","MATIC",0,0.54
"HBAR","IOST",0,0.521
"HBAR","SAND",0,0.506
"HBAR","STRIKE",0,0.486
"HBAR","GMT",0,0.473
"HBAR","ZIL",0,0.473
"HBAR","BCH",0,0.444
"HBAR","GRS",0,0.444
"HBAR","T",0,0.437
"HBAR","ICX",0,0.436
"HBAR","BORA",0,0.428
"HBAR","POLYX",0,0.413
"HBAR","STPT",0,0.392
"HBAR","FCT2",0,0.386
"HBAR","MLK",0,0.323
"HBAR","MASK",0,0.315
"HBAR","KNC",0,0.307
"HBAR","HIFI",0,0.3
"HBAR","XLM",0,0.284
"HBAR","XRP",0,0.279
"HBAR","HIVE",0,0.264
"HBAR","PYTH",0,-0.674
"HBAR","POWR",-1,0.672
"HBAR","MINA",-1,0.638
"HBAR","ID",-1,0.35
"HBAR","EOS",-1,0.283
"HBAR","MED",-1,0.223
"HBAR","HPO",-1,0.222
"HBAR","SXP",-1,0.193
"HBAR","SC",5,0.842
"HBAR","ASTR",-5,-0.23
"HBAR","CTC",-9,0.27
"HBAR","GAS",11,0.477
"HBAR","LOOM",11,0.186
"HBAR","SBD",12,0.681
"HBAR","ARK",12,0.533
"HBAR","ORBS",12,0.53
"HBAR","SSX",12,0.242
"HBAR","KAVA",12,-0.165
"HIFI","STMX",0,0.587
"HIFI","TRX",0,0.492
"HIFI","CTC",0,0.467
"HIFI","LINK",0,0.462
"HIFI","SNT",0,0.446
"HIFI","ONG",0,0.411
"HIFI","SOL",0,0.401
"HIFI","TON",0,0.397
"HIFI","BCH",0,0.395
"HIFI","BTC",0,0.388
"HIFI","STEEM",0,0.381
"HIFI","HBAR",0,0.3
"HIFI","VET",0,0.282
"HIFI","BTG",0,0.269
"HIFI","POLYX",0,0.268
"HIFI","ETH",0,0.267
"HIFI","QTUM",0,0.232
"HIFI","NEO",0,0.22
"HIFI","GRT",0,0.218
"HIFI","DOGE",0,0.212
"HIFI","SHIB",0,0.08
"HIFI","PYTH",0,-0.781
"HIFI","MTL",1,0.545
"HIFI","GAS",1,0.476
"HIFI","CRO",-1,0.401
"HIFI","GRS",2,0.93
"HIFI","ZRX",-2,0.445
"HIFI","ARK",-3,0.592
"HIFI","XEC",-3,0.23
"HIFI","XRP",3,0.215
"HIFI","ID",3,-0.341
"HIFI","MBL",-4,0.524
"HIFI","SBD",-5,0.486
"HIFI","AERGO",-5,0.429
"HIFI","EGLD",-5,0.281
"HIFI","IMX",-5,0.108
"HIFI","ASTR",5,-0.62
"HIFI","XLM",6,0.346
"HIFI","SSX",-6,0.263
"HIFI","ONT",-6,0.153
"HIFI","STPT",-7,0.699
"HIFI","CRE",-7,0.54
"HIFI","UPP",-7,0.433
"HIFI","FCT2",-7,0.383
"HIFI","CVC",-7,0.326
"HIFI","MVL",-7,0.302
"HIFI","SC",-7,0.284
"HIFI","MOC",-7,0.27
"HIFI","GLM",-7,0.222
"HIFI","IQ",-7,0.217
"HIFI","ELF",-8,0.513
"HIFI","ARDR",-8,0.378
"HIFI","CELO",-8,0.204
"HIFI","QKC",-10,0.231
"HIFI","KNC",-11,0.364
"HIFI","STORJ",-12,0.556
"HIFI","CBK",-12,0.555
"HIFI","LOOM",-12,0.549
"HIFI","TT",-12,0.54
"HIFI","STRAX",-12,0.512
"HIFI","META",-12,0.447
"HIFI","AAVE",-12,0.446
"HIFI","AQT",-12,0.437
"HIFI","JST",-12,0.435
"HIFI","ORBS",-12,0.421
"HIFI","POWR",-12,0.372
"HIFI","BSV",-12,0.335
"HIFI","AVAX",-12,0.329
"HIFI","LSK",-12,0.326
"HIFI","PUNDIX",-12,0.313
"HIFI","HUNT",-12,0.312
"HIFI","ADA",-12,0.284
"HIFI","NEAR",-12,0.276
"HIFI","IOTA",-12,0.265
"HIFI","BTT",-12,0.256
"HIFI","WAVES",-12,0.218
"HIFI","STX",-12,0.215
"HIFI","THETA",-12,0.204
"HIFI","XEM",-12,0.202
"HIFI","STRIKE",-12,0.184
"HIFI","ETC",-12,0.182
"HIFI","DOT",-12,0.181
"HIFI","WAXP",-12,0.181
"HIFI","BLUR",-12,0.163
"HIFI","AHT",-12,0.16
"HIFI","DKA",-12,0.155
"HIFI","ALGO",-12,0.116
"HIFI","BAT",-12,0.103
"HIFI","ARB",-12,0.098
"HIFI","SUI",12,-0.115
"HIFI","TFUEL",12,-0.123
"HIFI","XTZ",12,-0.142
"HIFI","AXS",12,-0.144
"HIFI","ICX",12,-0.151
"HIFI","SEI",12,-0.158
"HIFI","FLOW",12,-0.159
"HIFI","MLK",12,-0.179
"HIFI","IOST",12,-0.19
"HIFI","1INCH",12,-0.192
"HIFI","MANA",12,-0.2
"HIFI","GMT",12,-0.205
"HIFI","ANKR",12,-0.214
"HIFI","MATIC",12,-0.225
"HIFI","APT",12,-0.226
"HIFI","T",12,-0.229
"HIFI","ZIL",12,-0.267
"HIFI","HIVE",12,-0.275
"HIFI","ATOM",12,-0.281
"HIFI","HPO",12,-0.282
"HIFI","CHZ",12,-0.285
"HIFI","SXP",12,-0.291
"HIFI","BORA",12,-0.306
"HIFI","SAND",12,-0.309
"HIFI","MED",12,-0.349
"HIFI","MASK",12,-0.356
"HIFI","EOS",12,-0.357
"HIFI","MINA",12,-0.435
"HIFI","KAVA",12,-0.454
"HIVE","MED",0,0.901
"HIVE","BORA",0,0.885
"HIVE","ZIL",0,0.884
"HIVE","IOST",0,0.883
"HIVE","HPO",0,0.867
"HIVE","ANKR",0,0.859
"HIVE","EOS",0,0.854
"HIVE","MANA",0,0.837
"HIVE","MATIC",0,0.821
"HIVE","SAND",0,0.817
"HIVE","GMT",0,0.814
"HIVE","DKA",0,0.799
"HIVE","ICX",0,0.782
"HIVE","1INCH",0,0.781
"HIVE","MASK",0,0.781
"HIVE","STRIKE",0,0.781
"HIVE","WAXP",0,0.778
"HIVE","ATOM",0,0.771
"HIVE","TFUEL",0,0.767
"HIVE","APT",0,0.761
"HIVE","T",0,0.76
"HIVE","BAT",0,0.759
"HIVE","FLOW",0,0.75
"HIVE","AHT",0,0.746
"HIVE","QKC",0,0.743
"HIVE","HUNT",0,0.727
"HIVE","AXS",0,0.718
"HIVE","CHZ",0,0.715
"HIVE","PUNDIX",0,0.708
"HIVE","MOC",0,0.696
"HIVE","FCT2",0,0.695
"HIVE","ALGO",0,0.69
"HIVE","XTZ",0,0.686
"HIVE","SXP",0,0.678
"HIVE","IQ",0,0.664
"HIVE","ONT",0,0.664
"HIVE","CVC",0,0.656
"HIVE","XEM",0,0.65
"HIVE","SSX",0,0.633
"HIVE","QTUM",0,0.631
"HIVE","NEO",0,0.626
"HIVE","MVL",0,0.601
"HIVE","SHIB",0,0.594
"HIVE","KNC",0,0.582
"HIVE","GRT",0,0.572
"HIVE","MLK",0,0.572
"HIVE","ARDR",0,0.565
"HIVE","THETA",0,0.532
"HIVE","WAVES",0,0.528
"HIVE","DOGE",0,0.519
"HIVE","GLM",0,0.516
"HIVE","STEEM",0,0.515
"HIVE","AERGO",0,0.501
"HIVE","EGLD",0,0.489
"HIVE","POLYX",0,0.488
"HIVE","BLUR",0,0.483
"HIVE","TT",0,0.482
"HIVE","IMX",0,0.477
"HIVE","CTC",0,0.473
"HIVE","TON",0,0.463
"HIVE","CELO",0,0.456
"HIVE","ONG",0,0.452
"HIVE","AQT",0,0.449
"HIVE","XEC",0,0.433
"HIVE","DOT",0,0.426
"HIVE","UPP",0,0.415
"HIVE","CBK",0,0.405
"HIVE","CRO",0,0.383
"HIVE","LSK",0,0.372
"HIVE","JST",0,0.369
"HIVE","ZRX",0,0.361
"HIVE","IOTA",0,0.349
"HIVE","AAVE",0,0.328
"HIVE","ADA",0,0.324
"HIVE","ETC",0,0.322
"HIVE","SEI",0,0.317
"HIVE","NEAR",0,0.293
"HIVE","ARB",0,0.287
"HIVE","BTT",0,0.272
"HIVE","CRE",0,0.267
"HIVE","HBAR",0,0.264
"HIVE","SBD",0,0.257
"HIVE","SUI",0,0.253
"HIVE","MBL",0,0.248
"HIVE","SNT",0,0.23
"HIVE","AVAX",0,0.194
"HIVE","STMX",0,0.164
"HIVE","BTG",0,0.152
"HIVE","POWR",0,0.128
